user,week,auth_events,auth_success,success_rate,uniq_src,uniq_dst,night_auth
user0751,2023-05-14,7,6,0.857,3,3,0
user1711,2024-01-28,13,11,0.846,1,2,1
user1682,2023-10-22,7,6,0.857,1,4,0
user0592,2023-03-19,10,10,1.0,1,1,0
user1950,2024-06-30,11,11,1.0,1,1,0
user0654,2023-08-06,11,11,1.0,1,2,0
user0273,2023-04-09,14,12,0.857,3,1,0
user1699,2024-06-30,10,8,0.8,2,1,0
user1215,2024-01-28,7,7,1.0,1,2,0
user1824,2024-01-14,14,12,0.857,4,1,0
user0933,2023-03-19,9,8,0.889,1,1,0
user1329,2023-01-22,6,6,1.0,1,5,0
user1487,2023-03-12,10,9,0.9,2,1,2
user1424,2023-10-08,22,20,0.909,2,1,1
user0600,2024-01-07,15,15,1.0,4,1,0
user1514,2023-10-01,13,12,0.923,1,3,0
user1398,2024-03-03,14,13,0.929,4,3,0
user1280,2024-04-28,11,11,1.0,2,3,1
user0572,2023-10-08,13,12,0.923,1,1,1
user0828,2024-05-19,14,13,0.929,2,2,1
user0238,2023-12-31,9,9,1.0,1,2,0
user1179,2023-12-31,15,13,0.867,1,2,1
user1995,2023-11-05,11,11,1.0,1,3,0
user1775,2023-05-21,6,5,0.833,4,3,0
user0617,2024-02-25,10,10,1.0,2,4,1
user0595,2023-06-04,14,11,0.786,1,1,0
user1124,2024-04-21,10,9,0.9,1,3,0
user1476,2023-02-05,10,9,0.9,1,1,0
user0510,2024-07-07,13,11,0.846,1,5,1
user1854,2023-02-12,11,8,0.727,2,3,1
user0740,2024-01-14,7,6,0.857,2,4,0
user0538,2023-05-21,15,14,0.933,2,2,0
user0746,2023-10-08,13,9,0.692,1,1,1
user1683,2023-05-14,15,15,1.0,1,4,0
user0520,2024-03-31,16,15,0.938,2,2,0
user1508,2023-06-04,9,8,0.889,1,1,1
user1290,2023-06-04,13,12,0.923,3,1,0
user0263,2024-04-28,9,8,0.889,1,2,0
user0356,2023-12-10,13,13,1.0,1,1,1
user0239,2023-05-07,8,5,0.625,1,3,0
user1646,2024-04-14,15,15,1.0,1,2,1
user1021,2023-03-05,12,12,1.0,3,8,1
user0062,2023-06-18,11,9,0.818,1,2,2
user0467,2024-01-21,15,15,1.0,2,2,1
user1873,2023-02-19,10,9,0.9,2,2,0
user1298,2024-04-21,10,9,0.9,2,1,1
user0181,2023-01-22,15,14,0.933,1,1,3
user0885,2024-03-31,14,14,1.0,3,3,0
user1029,2023-10-08,11,11,1.0,3,2,0
user0428,2023-02-26,10,10,1.0,2,1,1
user0086,2023-07-09,5,4,0.8,1,2,1
user1010,2023-04-02,14,13,0.929,2,3,0
user1623,2024-01-14,7,5,0.714,3,2,1
user0466,2024-04-28,8,7,0.875,1,1,0
user0895,2023-12-17,12,11,0.917,2,1,1
user0096,2023-11-26,13,13,1.0,1,3,0
user0330,2024-03-17,8,8,1.0,1,1,0
user0884,2023-02-05,13,9,0.692,1,1,1
user1910,2023-07-30,11,11,1.0,1,1,1
user0205,2023-05-07,13,13,1.0,1,3,1
user0415,2024-05-05,15,14,0.933,4,1,1
user1470,2023-12-31,12,12,1.0,2,3,0
user0387,2023-02-19,19,19,1.0,2,1,0
user0314,2023-02-19,10,9,0.9,2,3,1
user0117,2023-10-01,12,11,0.917,1,2,2
user1838,2023-01-29,10,9,0.9,3,1,1
user1538,2023-01-22,11,7,0.636,1,2,2
user1358,2024-06-23,6,4,0.667,1,2,2
user1501,2024-05-26,19,18,0.947,1,2,3
user1578,2023-10-29,10,10,1.0,1,1,0
user0175,2023-05-14,10,9,0.9,1,2,1
user0649,2023-01-15,10,10,1.0,1,2,0
user1853,2024-04-28,17,15,0.882,1,1,1
user1706,2023-09-24,11,10,0.909,1,3,0
user1475,2024-01-28,10,10,1.0,2,2,1
user1439,2023-05-21,13,12,0.923,1,1,0
user1719,2023-12-17,11,8,0.727,2,2,1
user0427,2023-07-23,9,6,0.667,3,3,1
user0927,2023-12-17,11,11,1.0,1,2,0
user1770,2024-01-14,10,10,1.0,4,2,1
user0541,2023-06-04,12,12,1.0,1,2,1
user1948,2024-01-28,8,6,0.75,1,2,0
user0715,2023-01-15,14,12,0.857,1,3,2
user1233,2023-10-08,5,5,1.0,1,1,0
user0009,2023-01-22,15,14,0.933,1,1,1
user1859,2023-05-14,11,8,0.727,3,1,1
user1227,2024-04-07,19,18,0.947,1,1,0
user1809,2023-01-15,16,13,0.812,2,3,2
user1718,2023-10-08,10,10,1.0,1,2,0
user0919,2024-03-10,11,7,0.636,2,1,2
user0833,2023-05-07,12,12,1.0,1,1,0
user1849,2023-11-12,12,12,1.0,1,3,0
user0581,2023-11-26,7,6,0.857,3,1,0
user1974,2023-04-30,11,11,1.0,2,1,0
user0100,2023-11-12,11,9,0.818,1,1,0
user0667,2024-04-07,5,5,1.0,1,1,0
user1583,2023-10-01,10,10,1.0,1,1,0
user0177,2023-02-12,7,6,0.857,1,2,1
user1478,2023-01-22,16,12,0.75,1,4,0
user0726,2023-04-09,13,11,0.846,1,1,0
user1143,2023-03-05,10,7,0.7,1,3,2
user1376,2024-01-14,10,10,1.0,2,5,0
user0577,2023-03-26,13,11,0.846,2,2,2
user1264,2023-03-12,15,13,0.867,3,1,0
user1100,2023-07-30,15,12,0.8,1,3,0
user0181,2023-03-05,15,15,1.0,3,1,0
user1189,2023-12-17,11,10,0.909,2,1,1
user0155,2023-04-02,8,8,1.0,1,2,0
user1006,2023-09-10,12,12,1.0,1,2,0
user1930,2023-10-15,21,20,0.952,1,2,1
user1313,2023-04-02,13,12,0.923,1,2,0
user0981,2024-01-07,16,13,0.812,1,4,2
user1034,2023-06-04,13,12,0.923,1,1,0
user1906,2024-02-11,11,11,1.0,1,2,0
user0405,2024-02-04,8,7,0.875,2,2,0
user1655,2023-10-15,18,18,1.0,4,1,0
user1295,2023-11-19,19,14,0.737,3,1,2
user1846,2024-03-03,10,10,1.0,1,1,0
user0405,2023-12-24,11,10,0.909,1,1,0
user0577,2023-06-11,14,12,0.857,1,1,2
user1743,2023-08-27,11,10,0.909,1,1,0
user1129,2023-11-05,11,8,0.727,1,3,0
user0172,2023-05-14,10,9,0.9,1,2,0
user1184,2023-12-10,10,10,1.0,2,3,0
user0296,2023-04-23,15,15,1.0,3,1,0
user0664,2024-05-19,14,12,0.857,1,1,0
user1929,2023-04-30,15,14,0.933,2,2,0
user1084,2024-06-23,10,8,0.8,1,1,2
user1672,2023-08-20,9,8,0.889,1,1,0
user0445,2024-06-30,8,8,1.0,1,4,0
user1224,2023-02-26,10,9,0.9,3,1,1
user0838,2023-04-16,10,10,1.0,1,2,0
user1638,2024-04-21,12,11,0.917,2,1,1
user0619,2023-01-01,15,15,1.0,2,1,0
user0806,2024-04-14,8,8,1.0,1,3,1
user1586,2024-04-28,7,5,0.714,2,2,1
user1707,2023-03-26,16,16,1.0,1,1,0
user0380,2023-10-01,5,5,1.0,1,2,0
user0363,2023-03-26,13,12,0.923,2,2,0
user1983,2024-06-09,13,13,1.0,2,1,1
user1820,2023-02-12,12,12,1.0,1,2,0
user0424,2024-03-10,14,13,0.929,1,1,2
user0788,2023-12-10,14,13,0.929,1,1,0
user1558,2024-01-07,20,20,1.0,1,5,2
user1873,2023-10-15,14,13,0.929,3,1,0
user1872,2023-11-12,12,8,0.667,2,1,1
user1684,2023-03-26,16,14,0.875,1,1,1
user0871,2023-12-31,10,10,1.0,1,2,0
user1658,2024-06-30,12,12,1.0,2,1,0
user1648,2023-03-26,12,11,0.917,4,1,1
user1881,2024-02-18,13,11,0.846,1,1,2
user1652,2024-01-28,14,12,0.857,1,1,0
user1762,2023-11-05,12,9,0.75,1,2,1
user1737,2023-04-09,12,10,0.833,3,2,0
user0479,2023-07-16,11,11,1.0,2,2,1
user0082,2024-02-25,18,18,1.0,1,1,0
user0082,2024-05-19,9,8,0.889,1,1,0
user1811,2023-05-28,13,11,0.846,1,2,0
user1627,2024-05-05,12,10,0.833,3,1,1
user1067,2023-09-17,12,10,0.833,1,4,0
user1997,2024-06-16,9,7,0.778,1,1,2
user1626,2023-01-15,13,11,0.846,4,1,1
user0966,2023-10-08,13,11,0.846,3,3,3
user1120,2023-03-05,13,13,1.0,1,2,0
user0908,2023-08-27,16,14,0.875,1,2,1
user1499,2024-06-02,13,13,1.0,2,1,0
user0636,2024-04-28,19,18,0.947,1,2,2
user0808,2023-12-03,13,13,1.0,1,2,1
user0761,2024-06-30,13,11,0.846,1,2,1
user0338,2024-02-18,7,7,1.0,1,2,0
user0048,2024-04-14,13,13,1.0,6,2,1
user0736,2023-10-22,15,11,0.733,1,4,5
user0251,2023-12-24,11,9,0.818,4,3,1
user0637,2023-03-12,15,14,0.933,2,1,1
user1615,2023-07-30,6,6,1.0,1,2,0
user1890,2023-07-16,14,13,0.929,1,3,0
user0123,2024-04-14,15,15,1.0,1,2,1
user1826,2024-02-25,14,13,0.929,4,2,1
user0052,2023-07-23,16,15,0.938,1,4,0
user1279,2024-06-30,14,13,0.929,1,6,0
user1449,2023-11-12,14,13,0.929,1,1,1
user1168,2023-09-24,16,16,1.0,4,3,1
user1787,2024-02-25,10,10,1.0,2,3,3
user0351,2023-01-29,13,13,1.0,4,1,0
user2000,2024-06-02,12,11,0.917,1,1,0
user0392,2024-06-09,18,17,0.944,3,1,0
user0749,2023-01-22,22,21,0.955,1,2,0
user1301,2023-06-04,17,14,0.824,2,1,0
user1397,2023-04-09,15,15,1.0,1,2,1
user0312,2023-11-05,9,9,1.0,1,3,0
user0395,2023-02-26,13,12,0.923,3,1,0
user1968,2024-06-16,12,10,0.833,1,2,0
user0466,2023-11-12,9,8,0.889,1,2,0
user0745,2023-07-30,13,12,0.923,2,2,2
user0387,2023-07-09,10,9,0.9,1,2,0
user1188,2023-12-10,12,10,0.833,4,1,1
user0321,2023-03-12,12,10,0.833,1,2,2
user1433,2023-01-01,12,12,1.0,2,2,0
user1248,2023-09-24,14,12,0.857,1,1,1
user1252,2023-08-20,11,11,1.0,3,2,0
user0962,2023-04-16,21,17,0.81,1,1,0
user0644,2023-11-05,11,11,1.0,1,1,0
user1873,2023-10-01,10,9,0.9,2,1,1
user1704,2023-07-30,13,13,1.0,2,2,0
user1081,2024-01-07,9,9,1.0,4,2,0
user1223,2023-09-24,14,12,0.857,1,1,1
user1456,2023-10-01,16,15,0.938,4,4,0
user1409,2024-01-21,9,8,0.889,3,5,0
user0640,2023-06-11,11,10,0.909,1,1,0
user1148,2024-03-24,6,6,1.0,1,3,1
user1435,2023-10-08,14,11,0.786,4,1,1
user0599,2024-04-14,14,13,0.929,1,3,0
user1580,2024-04-07,12,11,0.917,1,1,0
user0387,2023-11-05,15,15,1.0,1,2,0
user0903,2023-10-29,9,8,0.889,3,3,0
user0345,2023-03-26,19,17,0.895,1,2,0
user0910,2024-02-18,7,7,1.0,1,2,0
user0822,2024-03-10,11,10,0.909,2,1,2
user1718,2023-02-05,10,8,0.8,2,3,0
user0916,2023-05-14,9,9,1.0,1,1,0
user1477,2023-01-15,9,9,1.0,1,3,0
user0158,2024-03-31,10,9,0.9,4,2,1
user0298,2023-09-24,11,11,1.0,2,1,2
user0842,2023-06-11,12,12,1.0,2,2,0
user1436,2023-04-30,8,5,0.625,2,1,0
user1800,2023-08-13,7,7,1.0,2,6,0
user0968,2023-12-17,10,9,0.9,1,1,0
user1933,2024-04-07,10,8,0.8,1,4,2
user0188,2024-02-25,11,11,1.0,1,1,0
user0983,2023-02-05,11,10,0.909,2,2,0
user0920,2023-12-31,14,12,0.857,1,4,1
user1499,2024-03-10,11,10,0.909,2,2,1
user1232,2024-03-17,18,15,0.833,2,1,2
user1242,2023-01-01,14,12,0.857,1,1,0
user1387,2023-12-17,10,9,0.9,2,1,0
user1814,2023-08-20,8,7,0.875,1,2,0
user0240,2023-09-17,13,11,0.846,1,2,1
user0604,2024-03-17,14,12,0.857,1,1,1
user1637,2023-12-24,8,8,1.0,4,2,0
user0833,2024-05-26,13,11,0.846,1,2,0
user1355,2024-01-14,11,10,0.909,2,1,0
user0386,2023-04-23,17,17,1.0,1,4,0
user1389,2023-04-23,12,12,1.0,3,1,1
user1839,2023-08-06,9,8,0.889,1,1,0
user0596,2023-05-21,21,18,0.857,2,2,1
user1599,2023-07-02,18,16,0.889,1,1,3
user0630,2024-01-07,12,12,1.0,1,1,1
user0427,2023-02-26,10,10,1.0,2,1,0
user1631,2023-12-31,10,8,0.8,3,1,3
user1609,2023-04-23,14,13,0.929,2,1,1
user1481,2023-11-12,12,8,0.667,2,3,0
user0687,2024-04-07,14,14,1.0,1,3,0
user0948,2024-05-26,13,12,0.923,1,1,0
user1052,2023-09-17,14,13,0.929,2,2,1
user1896,2023-03-05,10,10,1.0,3,3,0
user0533,2023-08-06,12,7,0.583,4,1,0
user1083,2024-02-04,17,17,1.0,1,1,1
user1524,2023-02-19,13,12,0.923,1,4,0
user0816,2023-06-25,16,16,1.0,1,3,0
user1574,2024-07-07,12,11,0.917,1,1,1
user1178,2023-01-15,11,10,0.909,1,3,0
user1579,2023-09-24,11,6,0.545,1,3,1
user1632,2024-03-24,4,4,1.0,5,3,0
user1326,2024-07-07,16,15,0.938,2,3,0
user0192,2023-04-16,8,8,1.0,1,2,1
user1346,2023-02-12,14,13,0.929,1,3,1
user1285,2023-07-23,10,10,1.0,1,2,0
user0262,2024-01-28,5,5,1.0,1,3,0
user1880,2024-01-21,16,13,0.812,2,4,2
user0986,2024-06-09,16,14,0.875,1,3,0
user1091,2024-03-24,3,3,1.0,1,1,0
user1135,2023-05-21,11,10,0.909,1,2,0
user0758,2023-03-05,13,12,0.923,5,2,1
user0128,2023-04-16,5,5,1.0,1,1,0
user0195,2023-08-13,13,13,1.0,1,1,0
user1770,2024-02-18,10,10,1.0,3,2,2
user1852,2024-03-17,8,7,0.875,2,3,1
user0998,2024-01-28,17,16,0.941,1,2,0
user0143,2023-02-05,19,17,0.895,1,2,2
user0689,2023-04-09,10,10,1.0,1,1,0
user1976,2023-04-23,9,9,1.0,1,1,0
user0661,2023-04-02,12,12,1.0,1,1,0
user1681,2023-11-19,13,13,1.0,2,2,1
user0855,2023-02-12,15,14,0.933,1,4,0
user0012,2023-12-03,13,13,1.0,1,2,0
user1576,2024-03-24,7,6,0.857,1,1,1
user1670,2024-04-21,12,9,0.75,1,3,0
user0647,2023-03-26,18,16,0.889,1,1,1
user1396,2024-04-28,18,18,1.0,3,3,1
user0591,2024-03-17,8,7,0.875,4,1,0
user0645,2023-09-10,13,13,1.0,3,1,1
user0431,2023-07-30,7,7,1.0,1,1,0
user0204,2024-01-28,11,11,1.0,2,1,0
user1268,2024-04-14,14,14,1.0,2,1,0
user0151,2023-08-06,15,12,0.8,1,1,1
user1826,2023-12-03,11,10,0.909,3,1,0
user0017,2024-03-03,10,8,0.8,2,1,1
user1048,2023-05-07,6,6,1.0,1,1,0
user0647,2023-06-18,8,7,0.875,1,2,0
user1678,2023-12-24,12,10,0.833,2,1,1
user0317,2023-11-12,21,19,0.905,2,2,0
user1395,2023-09-17,19,17,0.895,3,1,2
user0173,2023-07-02,12,9,0.75,4,3,1
user1933,2023-10-01,12,11,0.917,1,4,0
user1882,2023-12-03,7,6,0.857,1,1,0
user1185,2023-12-03,10,10,1.0,1,2,0
user1816,2023-05-21,5,5,1.0,1,1,0
user1848,2024-04-21,13,9,0.692,1,1,2
user1367,2024-01-14,7,4,0.571,3,1,1
user0286,2023-10-22,15,13,0.867,3,2,1
user0841,2024-03-24,5,5,1.0,2,1,0
user1377,2023-05-07,13,12,0.923,1,3,0
user0136,2024-06-30,12,7,0.583,1,2,2
user0143,2024-01-21,10,10,1.0,2,1,0
user1439,2023-05-21,11,11,1.0,2,1,0
user1992,2023-02-05,11,10,0.909,2,1,0
user1275,2023-04-16,14,11,0.786,6,1,1
user0246,2023-07-02,12,11,0.917,1,3,0
user0915,2024-01-14,14,11,0.786,1,6,3
user0121,2023-11-19,12,12,1.0,2,2,1
user0181,2024-03-24,12,12,1.0,1,1,0
user1901,2023-04-23,25,22,0.88,1,1,0
user1462,2023-10-22,19,13,0.684,1,6,0
user1704,2023-08-20,13,12,0.923,1,1,0
user0409,2024-01-21,11,11,1.0,1,3,0
user1298,2023-10-15,8,8,1.0,1,1,0
user0695,2023-07-02,9,9,1.0,1,3,0
user0740,2024-06-23,9,6,0.667,2,2,0
user1979,2024-02-18,17,16,0.941,3,2,0
user1768,2024-02-11,15,13,0.867,1,1,0
user0708,2024-06-23,13,12,0.923,1,2,0
user0661,2023-08-06,16,15,0.938,1,2,1
user0201,2023-10-29,19,17,0.895,1,2,3
user0054,2023-05-21,9,9,1.0,1,1,0
user0179,2024-04-07,11,10,0.909,1,1,0
user0703,2024-05-26,10,10,1.0,2,1,0
user1104,2023-03-19,14,13,0.929,1,2,0
user0926,2023-12-10,8,8,1.0,2,3,0
user1191,2024-04-28,16,14,0.875,1,1,2
user0801,2023-08-27,12,12,1.0,3,5,0
user0749,2023-05-14,8,8,1.0,2,3,0
user1543,2023-04-16,9,8,0.889,1,4,0
user0219,2023-12-17,14,11,0.786,1,4,1
user0235,2024-06-30,17,14,0.824,3,1,1
user0393,2023-07-09,7,5,0.714,2,1,1
user1349,2024-06-09,6,5,0.833,2,1,0
user0524,2024-07-07,8,7,0.875,2,2,0
user1887,2023-05-14,11,10,0.909,1,1,1
user1600,2023-10-29,18,17,0.944,1,6,0
user1506,2023-10-22,7,6,0.857,1,1,0
user1536,2023-06-04,12,12,1.0,1,1,0
user0717,2024-05-19,14,12,0.857,1,2,1
user1804,2023-09-10,10,9,0.9,1,7,0
user0476,2024-02-11,7,7,1.0,1,1,0
user0035,2023-10-01,12,11,0.917,3,3,0
user1776,2024-03-31,13,13,1.0,1,1,0
user1491,2023-09-24,14,12,0.857,4,1,0
user0791,2024-03-03,18,17,0.944,2,1,0
user1971,2023-03-05,10,9,0.9,1,1,1
user0538,2023-01-15,15,14,0.933,3,1,0
user1432,2023-01-15,7,6,0.857,1,3,0
user1969,2023-01-29,11,9,0.818,1,3,0
user1678,2023-12-17,15,14,0.933,2,2,1
user0517,2024-04-28,13,12,0.923,2,3,1
user1937,2023-10-22,16,15,0.938,2,2,1
user0058,2023-03-12,20,17,0.85,1,1,2
user0891,2023-11-05,13,11,0.846,1,2,2
user0769,2024-04-14,13,12,0.923,1,2,0
user1336,2023-03-19,9,9,1.0,2,3,0
user1789,2023-03-26,15,14,0.933,2,2,0
user0027,2024-01-07,10,9,0.9,3,1,0
user1649,2024-03-10,11,9,0.818,1,2,0
user0224,2023-07-09,10,9,0.9,1,1,0
user1497,2024-02-11,10,9,0.9,3,1,0
user0918,2023-01-08,15,15,1.0,1,2,0
user1378,2023-12-03,13,13,1.0,2,1,0
user0365,2023-11-05,16,16,1.0,1,2,2
user1857,2023-03-26,10,10,1.0,1,2,0
user0955,2024-06-30,12,11,0.917,1,1,1
user0262,2023-12-24,14,12,0.857,1,2,2
user0715,2023-05-28,13,13,1.0,2,1,1
user0880,2023-11-05,12,11,0.917,1,3,2
user0268,2024-05-12,14,12,0.857,2,2,0
user1946,2024-04-14,11,10,0.909,1,1,0
user1325,2024-03-17,15,12,0.8,2,1,1
user0873,2023-07-30,17,15,0.882,2,1,0
user1045,2023-12-10,10,9,0.9,4,2,0
user0008,2023-03-26,10,10,1.0,2,1,0
user0157,2023-12-31,12,12,1.0,1,1,1
user0965,2023-07-16,16,14,0.875,1,1,1
user1573,2023-11-12,9,7,0.778,1,1,1
user0608,2023-08-27,9,8,0.889,1,1,0
user1591,2023-06-11,17,16,0.941,1,2,1
user1609,2024-05-12,7,6,0.857,1,4,0
user0459,2024-02-18,9,9,1.0,1,1,0
user0359,2023-10-22,9,8,0.889,2,3,1
user1695,2023-12-31,12,12,1.0,2,3,0
user1077,2024-01-14,17,16,0.941,1,2,0
user0876,2023-11-26,7,7,1.0,1,1,0
user1273,2024-03-17,12,10,0.833,2,4,2
user0481,2023-09-03,11,11,1.0,1,3,0
user1722,2023-07-16,8,8,1.0,1,1,1
user1847,2023-03-26,15,14,0.933,4,1,1
user1771,2024-02-11,17,14,0.824,5,1,0
user1884,2023-12-24,20,19,0.95,1,2,1
user1842,2023-01-08,11,9,0.818,2,1,2
user0930,2024-06-09,12,12,1.0,5,1,0
user1472,2023-10-08,18,14,0.778,2,6,4
user0716,2023-09-24,14,13,0.929,1,5,2
user1467,2024-07-07,9,8,0.889,1,1,1
user1013,2023-05-14,12,12,1.0,3,1,1
user1009,2023-03-26,19,18,0.947,2,1,1
user1166,2024-01-07,13,12,0.923,2,5,0
user0096,2024-01-28,12,12,1.0,1,2,0
user1798,2023-07-30,9,8,0.889,1,2,0
user0810,2023-05-28,7,7,1.0,2,1,0
user0323,2023-05-07,12,11,0.917,4,2,0
user0356,2023-01-22,10,10,1.0,5,2,0
user1306,2023-02-26,11,7,0.636,3,1,5
user0407,2023-11-12,20,17,0.85,4,3,1
user0667,2023-07-16,14,14,1.0,1,1,0
user0938,2024-01-07,11,11,1.0,1,2,1
user1626,2024-04-07,10,10,1.0,1,1,0
user1336,2023-01-08,16,13,0.812,2,1,2
user1715,2023-09-17,9,7,0.778,2,1,2
user0535,2023-05-14,12,12,1.0,1,1,1
user1096,2024-04-07,17,15,0.882,2,1,3
user1791,2023-03-12,15,13,0.867,1,3,0
user0984,2023-04-09,14,11,0.786,3,1,1
user0635,2023-05-14,9,9,1.0,1,2,0
user1206,2024-03-17,13,13,1.0,2,5,1
user1397,2023-10-01,14,13,0.929,3,1,2
user1791,2023-07-23,16,16,1.0,2,2,0
user1236,2024-03-31,16,16,1.0,1,1,0
user0047,2024-02-25,10,7,0.7,1,3,1
user1954,2023-07-09,10,7,0.7,2,2,1
user1162,2023-07-23,13,12,0.923,2,1,1
user1600,2024-06-23,17,16,0.941,3,3,1
user1557,2023-07-02,9,7,0.778,1,5,1
user0220,2023-03-19,11,11,1.0,3,2,0
user0612,2023-07-23,9,8,0.889,3,1,0
user1129,2023-09-17,13,12,0.923,1,1,2
user0012,2023-07-02,11,11,1.0,1,1,0
user1712,2024-07-07,13,11,0.846,1,1,0
user0839,2023-05-14,11,9,0.818,2,3,1
user1580,2023-04-23,15,11,0.733,1,1,2
user1916,2023-06-18,5,5,1.0,2,3,0
user0111,2023-02-19,5,5,1.0,1,4,0
user0759,2024-05-05,6,6,1.0,3,1,0
user1688,2024-04-14,12,11,0.917,3,3,0
user0070,2023-07-09,8,6,0.75,1,4,1
user1342,2024-04-28,10,9,0.9,5,4,1
user1228,2023-01-15,8,7,0.875,2,1,0
user1223,2023-09-03,14,12,0.857,3,1,1
user1748,2023-04-30,16,14,0.875,3,1,2
user0262,2023-06-18,11,11,1.0,5,1,2
user1372,2023-09-24,7,7,1.0,1,1,0
user0450,2023-11-26,6,5,0.833,2,3,0
user0763,2024-05-26,23,22,0.957,2,5,1
user0038,2024-03-10,14,14,1.0,1,1,0
user1768,2023-10-15,4,3,0.75,4,3,0
user1325,2023-06-25,8,8,1.0,2,4,0
user1032,2023-05-28,11,10,0.909,1,3,0
user1284,2023-10-08,10,9,0.9,1,1,2
user0347,2023-12-24,14,12,0.857,2,6,1
user1644,2024-06-02,15,15,1.0,1,1,0
user1805,2024-07-07,19,17,0.895,2,1,1
user1871,2023-05-21,10,9,0.9,1,3,0
user1969,2023-09-03,15,13,0.867,1,3,1
user1573,2023-01-01,8,8,1.0,2,1,0
user0642,2023-05-28,12,12,1.0,4,3,0
user0491,2023-07-02,13,11,0.846,1,1,2
user1446,2023-01-01,17,13,0.765,1,1,1
user0989,2023-07-30,7,7,1.0,1,2,1
user1919,2024-01-21,16,16,1.0,1,2,0
user0395,2023-04-02,11,9,0.818,2,1,0
user1100,2023-04-16,10,10,1.0,2,2,1
user0039,2024-05-05,10,7,0.7,3,1,0
user1262,2024-03-31,7,7,1.0,1,1,0
user1642,2023-11-05,16,15,0.938,3,1,1
user0155,2023-05-28,8,8,1.0,1,1,1
user1029,2023-07-23,15,14,0.933,2,2,1
user0955,2023-09-10,12,9,0.75,3,1,0
user1308,2024-03-10,13,12,0.923,1,2,0
user0942,2024-05-05,14,13,0.929,1,1,1
user0708,2024-02-11,8,7,0.875,1,1,0
user0706,2024-03-24,10,10,1.0,1,1,2
user0300,2024-04-07,10,10,1.0,3,1,1
user1013,2024-05-26,9,8,0.889,1,3,0
user0367,2023-04-09,15,14,0.933,1,2,1
user0026,2023-08-13,14,12,0.857,1,3,0
user1989,2024-01-28,7,6,0.857,1,1,2
user0106,2024-07-07,9,8,0.889,1,1,0
user1052,2023-01-01,11,10,0.909,3,1,0
user0110,2023-11-19,16,16,1.0,1,1,0
user1051,2023-04-02,11,10,0.909,1,3,0
user0490,2023-09-17,8,8,1.0,3,4,1
user0661,2023-08-20,16,14,0.875,2,1,0
user0097,2023-11-05,11,11,1.0,2,2,0
user1506,2023-04-16,18,15,0.833,2,1,2
user0623,2023-04-09,17,15,0.882,4,1,2
user1428,2024-01-14,12,12,1.0,1,1,0
user1293,2023-02-26,10,10,1.0,2,1,1
user1807,2023-09-03,10,9,0.9,2,1,0
user1133,2023-08-27,12,11,0.917,6,1,0
user0252,2024-01-21,11,11,1.0,2,4,0
user1438,2024-06-02,11,10,0.909,1,1,0
user1605,2023-02-05,15,10,0.667,1,1,2
user1490,2023-04-16,11,11,1.0,1,1,0
user0614,2024-06-30,16,15,0.938,1,2,2
user1131,2024-06-30,11,11,1.0,1,2,1
user1795,2024-01-21,11,8,0.727,1,3,2
user1962,2023-08-27,13,13,1.0,1,3,1
user0374,2023-06-18,9,8,0.889,2,2,1
user0037,2023-11-26,9,9,1.0,1,3,0
user1466,2023-06-25,16,14,0.875,3,1,2
user0737,2023-04-16,6,6,1.0,2,1,1
user1376,2023-01-15,15,10,0.667,4,2,2
user1682,2023-12-17,13,10,0.769,3,1,0
user0851,2023-05-07,12,11,0.917,4,2,2
user1815,2023-02-26,13,13,1.0,2,1,0
user1622,2023-04-23,10,10,1.0,1,3,1
user1161,2023-04-16,18,16,0.889,1,2,0
user1609,2023-11-05,8,6,0.75,1,1,1
user0052,2023-04-02,14,14,1.0,1,1,1
user1471,2023-03-26,10,9,0.9,1,2,0
user0604,2024-02-11,23,23,1.0,1,1,0
user1781,2023-02-26,12,11,0.917,1,3,0
user0657,2023-11-19,15,15,1.0,1,3,3
user0334,2023-04-02,13,12,0.923,1,1,0
user0460,2023-11-26,14,11,0.786,2,4,2
user1669,2023-09-10,14,13,0.929,1,3,1
user1278,2024-06-30,11,11,1.0,1,2,0
user0153,2024-05-12,16,16,1.0,1,4,1
user0610,2024-01-28,17,16,0.941,1,1,1
user1878,2023-06-25,10,10,1.0,1,2,0
user1089,2023-03-19,15,15,1.0,2,2,0
user0329,2024-06-16,9,7,0.778,2,2,0
user0001,2023-06-25,15,13,0.867,1,3,1
user1025,2024-04-28,12,12,1.0,3,1,1
user1548,2023-10-29,10,9,0.9,2,1,0
user0066,2024-02-18,16,14,0.875,3,1,3
user0756,2023-06-11,13,13,1.0,1,1,1
user1140,2024-07-07,19,19,1.0,1,1,0
user0035,2024-05-05,14,13,0.929,2,3,0
user0371,2023-11-19,8,8,1.0,2,1,0
user1464,2024-02-25,18,17,0.944,2,1,0
user1472,2023-04-16,12,12,1.0,2,1,1
user1169,2024-03-03,9,7,0.778,1,4,0
user1555,2023-10-01,8,8,1.0,1,1,0
user1494,2024-05-12,11,10,0.909,1,2,0
user0297,2023-01-29,15,15,1.0,1,3,2
user0551,2023-07-23,8,7,0.875,1,3,0
user1462,2023-06-18,14,14,1.0,2,2,0
user0180,2023-08-06,9,9,1.0,3,2,0
user0693,2024-06-30,5,4,0.8,1,1,0
user1005,2023-08-20,14,10,0.714,4,1,2
user0288,2024-04-21,9,9,1.0,1,2,0
