user,week,logons,logoffs,unique_pcs,offhour_logons,file_ops,file_writes,bytes_total,usb_events,usb_mounts
user0356,2023-06-11,2,2,2,0,11,3,2115327,2,2
user0736,2023-05-28,4,4,1,0,10,2,6324322,0,0
user0569,2023-07-16,4,4,1,0,7,4,1598276,2,1
user0768,2023-05-28,5,5,1,0,11,5,4616644,1,1
user1497,2024-06-16,14,11,2,1,10,3,9064176,0,0
user0520,2023-01-29,9,8,1,1,8,5,1750128,1,1
user0239,2023-04-09,3,1,2,1,11,3,1275860,2,2
user1376,2023-04-02,8,7,1,0,10,1,182237,1,1
user1344,2023-12-10,8,7,2,3,11,5,4163040,2,2
user1443,2023-09-17,5,5,1,0,8,2,779036,0,0
user0703,2023-01-15,5,5,1,0,2,0,3276521,0,0
user1052,2024-06-16,9,8,1,1,14,3,2927793,0,0
user0374,2024-06-02,3,3,1,0,8,2,10449593,1,1
user0393,2024-03-03,8,7,1,0,6,2,982273,1,1
user0107,2024-02-04,9,9,1,1,11,3,2509012,0,0
user0935,2023-03-12,2,2,1,0,7,3,20203586,0,0
user1085,2024-03-31,2,2,1,1,11,1,3251132,1,1
user0965,2024-06-09,3,3,1,0,12,7,7105704,0,0
user1372,2024-01-28,23,23,1,3,7,1,1761565,1,1
user0748,2023-07-30,9,9,3,1,9,2,2039301,0,0
user1263,2024-06-02,2,2,1,0,7,1,5157714,0,0
user0481,2024-06-02,10,10,4,1,8,4,355878,1,1
user0756,2023-09-24,1,1,2,0,9,2,633221,1,1
user1451,2023-10-08,5,5,2,0,8,6,5870467,0,0
user1466,2023-12-10,3,3,1,0,11,3,803444,0,0
user0084,2023-01-01,0,0,2,0,7,4,7281846,0,0
user0728,2023-05-14,11,11,2,2,13,6,610207,0,0
user1340,2023-05-21,8,7,1,0,6,3,3214243,0,0
user1131,2023-01-22,5,3,1,0,9,4,1971395,1,1
user0185,2023-07-23,0,0,3,0,10,1,1541683,0,0
user1410,2023-12-10,3,3,1,1,8,5,11529463,0,0
user0701,2023-12-31,6,6,3,1,4,1,666908,0,0
user1270,2024-03-31,7,6,1,0,8,3,656683,1,1
user1187,2024-05-05,31,31,2,2,6,2,534585,0,0
user0685,2024-04-14,8,8,4,0,6,1,526261,0,0
user0269,2024-04-21,3,3,1,0,12,3,18348018,0,0
user1189,2024-02-04,6,6,3,1,10,3,2576951,0,0
user0895,2023-12-31,15,14,1,0,9,2,684774,0,0
user0865,2023-06-25,5,4,3,1,6,4,2752367,1,1
user0995,2023-06-25,12,12,2,2,12,6,6651691,1,1
user0189,2024-02-25,7,7,2,0,11,4,14319074,0,0
user0839,2023-11-05,6,6,1,0,9,3,121319,0,0
user0540,2023-12-10,7,7,3,2,9,3,1252244,0,0
user0869,2023-11-26,15,15,2,1,7,3,629838,1,1
user1227,2023-02-26,10,10,6,2,10,2,1946628,0,0
user0169,2023-11-19,8,8,2,1,10,2,1320484,0,0
user0078,2023-01-08,8,7,5,1,5,1,3710448,0,0
user1170,2023-10-08,2,1,1,1,9,3,1071418,0,0
user1141,2023-07-02,3,3,2,0,9,2,764301,0,0
user0153,2023-05-21,9,9,2,0,8,2,21490564,0,0
user0956,2024-02-04,6,6,2,1,17,7,4750309,2,1
user1202,2024-01-07,16,15,2,1,9,2,1346180,0,0
user0323,2024-04-21,4,4,1,0,4,2,2024391,0,0
user1209,2023-07-02,6,6,1,0,11,4,976243,0,0
user0278,2023-08-13,17,16,3,2,10,4,3372920,0,0
user0914,2023-11-19,11,10,1,1,9,4,2356356,2,1
user0318,2023-10-01,14,13,3,2,7,4,4026710,0,0
user0400,2024-01-07,2,2,2,1,9,3,3713832,0,0
user0910,2023-08-13,8,8,4,1,11,2,592444,0,0
user0423,2024-04-14,3,3,3,1,8,3,3513605,0,0
user0305,2023-05-21,4,4,1,0,10,3,1516248,0,0
user0032,2023-12-31,7,5,2,0,8,2,2212619,0,0
user1299,2023-04-16,10,10,1,0,9,4,2671524,0,0
user1466,2023-11-05,2,2,1,0,12,3,6827353,1,0
user0453,2024-04-14,7,7,3,0,8,2,1578361,0,0
user1276,2024-02-11,14,13,5,0,10,5,228285,0,0
user1190,2023-04-23,20,20,5,1,9,2,1154266,0,0
user0241,2024-01-14,19,19,3,0,9,1,1467014,2,2
user0222,2024-04-07,18,18,2,5,15,6,11371154,2,1
user0865,2023-02-19,2,2,3,0,7,2,2611726,1,0
user0974,2024-05-26,5,5,2,0,10,3,1859134,1,1
user1172,2023-01-22,5,5,1,0,5,1,8658226,0,0
user0551,2023-03-26,13,11,2,1,8,2,7374246,0,0
user0025,2024-02-11,4,4,2,0,8,3,14476960,0,0
user0341,2023-12-24,13,12,4,0,6,3,2295038,0,0
user0590,2024-04-14,10,10,4,1,7,3,820619,1,0
user0840,2023-04-23,3,3,1,0,3,0,2379366,1,1
user0166,2023-04-23,9,8,2,0,8,2,1515663,0,0
user0017,2023-10-29,4,4,1,1,7,3,802778,0,0
user0535,2023-11-05,12,11,3,0,11,4,7053946,0,0
user0439,2024-03-24,4,3,1,0,5,3,9826157,0,0
user0575,2024-03-17,4,4,1,0,5,3,293724,0,0
user0352,2023-03-05,17,16,1,4,9,5,1378484,0,0
user0801,2023-07-09,4,4,1,0,15,8,2153992,1,1
user0767,2023-01-22,18,17,2,1,8,3,4138887,0,0
user0009,2023-04-30,15,13,3,1,12,5,1594308,0,0
user0038,2024-04-28,8,7,1,1,10,4,1052653,0,0
user0439,2023-07-30,4,3,1,0,4,2,2866657,0,0
user0217,2023-10-01,9,9,2,3,8,5,5269271,0,0
user1061,2023-04-09,2,2,1,0,5,2,1677954,0,0
user0991,2023-11-12,14,13,2,1,6,0,482603,0,0
user0681,2023-09-24,12,10,6,2,8,2,3500437,0,0
user0655,2024-03-03,5,5,1,0,6,4,1077049,2,2
user0194,2024-03-24,12,11,1,1,13,4,2597805,0,0
user0125,2023-06-04,8,8,2,0,10,1,520857,0,0
user0268,2023-12-24,10,9,1,1,9,2,22585795,1,0
user0041,2023-11-19,11,11,1,0,9,0,2622572,0,0
user0843,2023-10-15,14,13,2,0,6,3,5934232,1,1
user0897,2023-06-11,23,21,3,0,6,4,3583882,0,0
user0181,2024-03-31,1,1,1,0,11,5,8342534,1,1
user1497,2024-04-14,9,9,2,3,7,2,3915685,0,0
user1022,2024-02-18,2,2,1,0,12,5,6018787,1,1
user0688,2023-01-08,5,5,3,1,10,2,1116983,0,0
user1178,2023-01-29,4,4,1,0,9,3,1384650,1,1
user1378,2023-10-29,19,18,2,0,9,4,405125,1,0
user0914,2023-11-12,11,8,4,2,10,2,449159,1,1
user0645,2024-02-04,2,2,1,0,8,3,2890819,0,0
user0473,2023-07-30,24,23,2,3,4,2,15465818,0,0
user0839,2024-05-19,5,4,1,1,13,7,811751,1,1
user1211,2023-10-29,14,14,1,2,5,3,838786,0,0
user0600,2023-12-24,6,6,4,0,8,2,10260423,1,1
user0832,2023-12-31,14,14,3,0,8,3,4053793,0,0
user0238,2023-12-03,14,12,3,0,9,3,477880,1,1
user0181,2023-04-09,1,1,1,0,5,1,2634626,0,0
user0419,2023-08-20,0,0,2,0,8,3,815713,1,0
user1178,2023-06-25,13,11,1,1,5,3,2210118,0,0
user1407,2023-09-10,7,7,3,0,13,5,1269129,1,1
user1424,2023-01-29,2,2,3,0,7,6,446791,1,1
user0034,2023-09-24,22,21,3,1,7,0,6718538,0,0
user1378,2024-06-30,15,15,3,3,7,2,622103,0,0
user0009,2023-12-10,21,21,3,2,10,2,1768538,1,0
user0490,2024-05-26,15,15,4,3,10,3,839701,1,1
user1143,2023-01-01,20,20,1,0,6,1,1198883,2,1
user1393,2023-01-01,7,7,2,0,5,1,982164,0,0
user1262,2023-05-07,13,13,3,0,13,6,906811,0,0
user0723,2023-05-07,13,13,2,2,1,1,27725520,0,0
user0527,2023-07-09,1,1,1,0,6,1,1718989,0,0
user1305,2023-01-08,8,7,3,0,6,2,3030857,0,0
user0895,2023-11-05,12,12,2,1,5,1,278370,0,0
user0638,2023-10-22,2,2,2,0,12,6,2823589,0,0
user0627,2024-06-09,27,26,1,5,4,1,6686699,0,0
user0260,2024-03-03,1,1,3,0,6,3,33563424,0,0
user0858,2023-08-06,4,4,2,1,8,0,3730900,0,0
user0609,2024-05-19,1,1,1,0,4,2,2122627,0,0
user1234,2024-06-16,4,3,1,0,6,3,3964726,0,0
user0258,2023-07-02,4,4,1,0,9,4,1014197,0,0
user0345,2023-04-16,5,4,2,1,4,2,282328,0,0
user1014,2024-02-11,0,0,1,0,13,8,1769902,1,1
user0778,2023-07-09,8,8,2,1,10,5,283393,1,1
user0716,2024-05-05,2,2,2,0,7,3,491005,0,0
user0048,2023-04-09,10,10,2,1,9,3,974271,1,1
user1110,2023-04-23,21,18,2,1,14,3,1956000,1,1
user0338,2023-05-14,8,7,2,2,9,3,2118799,0,0
user0753,2023-08-20,5,5,1,0,8,5,3901301,1,0
user0084,2024-04-21,0,0,1,0,9,1,959136,0,0
user1201,2023-09-03,5,5,2,1,11,6,2081679,0,0
user1039,2023-06-18,4,4,1,0,8,4,2196574,0,0
user1389,2024-03-03,4,4,2,0,8,3,920393,2,1
user0575,2023-04-02,1,1,2,0,11,2,5461927,1,0
user0184,2023-05-14,5,5,1,0,10,4,2022236,0,0
user1057,2024-01-07,7,6,3,0,8,3,1636007,0,0
user1300,2024-04-07,19,19,2,3,7,1,3795924,2,2
user1017,2024-01-28,4,3,2,0,8,2,156098,0,0
user1030,2024-04-14,8,8,1,1,13,7,4531121,0,0
user1175,2024-05-26,12,11,4,0,9,4,2302457,1,1
user1368,2024-02-04,3,3,1,0,14,6,446039,0,0
user0390,2024-04-14,4,4,4,1,13,5,787776,2,2
user1286,2023-03-05,9,9,2,1,9,2,1804988,3,3
user0134,2023-07-02,7,7,2,0,7,3,3063256,2,2
user0263,2024-06-09,17,17,1,1,10,1,7883868,0,0
user1434,2023-04-30,4,4,1,0,5,2,3408792,1,1
user0757,2023-12-17,4,4,1,0,6,4,3420449,1,1
user0724,2023-03-19,7,7,1,1,4,0,3951282,0,0
user1321,2023-11-05,8,8,1,1,8,1,575774,1,0
user0703,2023-05-28,9,8,2,2,9,7,692725,0,0
user0092,2023-12-24,4,4,2,0,5,1,2388564,0,0
user0389,2024-04-14,4,4,1,0,7,2,7933792,0,0
user0889,2023-04-30,9,8,2,0,8,3,2628640,0,0
user0747,2023-04-02,17,16,1,2,6,2,707729,0,0
user0454,2024-06-16,5,4,1,0,5,0,602215,0,0
user0041,2024-03-31,14,14,3,2,6,2,15082382,2,2
user1391,2023-10-08,3,3,1,1,10,5,5669954,0,0
user1240,2023-01-15,6,6,1,0,11,5,2234875,0,0
user0437,2023-08-13,11,10,3,0,6,3,502689,0,0
user0435,2024-02-25,7,7,2,0,12,5,3701933,0,0
user1256,2023-10-01,11,11,2,1,7,1,3876322,1,0
user1252,2023-03-19,12,11,2,0,7,4,2188950,0,0
user0639,2023-01-29,4,3,2,1,10,1,1288755,0,0
user1280,2024-01-07,9,9,1,2,11,2,580879,0,0
user1007,2024-03-31,14,14,2,0,8,2,1145732,1,0
user0850,2023-01-22,12,11,1,0,7,0,525775,0,0
user0092,2023-06-25,3,3,1,0,10,5,3356230,1,1
user1224,2024-03-17,12,12,2,1,13,1,1593192,1,0
user0364,2024-01-07,0,0,1,0,9,4,2023113,0,0
user0953,2023-05-28,2,2,1,0,4,1,13121490,1,1
user1484,2024-01-07,27,25,2,2,11,4,4988768,1,1
user0092,2023-10-22,4,4,1,0,9,3,2365124,1,1
user0318,2023-03-26,12,11,2,2,6,1,639671,0,0
user0968,2023-04-30,10,8,1,1,6,4,8862117,1,1
user1190,2023-04-23,25,23,2,2,5,1,4380235,1,1
user0430,2024-02-11,19,18,1,1,11,5,24476154,0,0
user0018,2023-07-09,15,15,2,0,4,0,621523,0,0
user1340,2023-03-19,8,8,3,2,10,4,734186,0,0
user1302,2023-06-25,24,23,4,3,7,3,92753,1,0
user1471,2023-12-31,9,8,3,0,3,1,440476,1,0
user1276,2023-03-26,13,13,2,1,7,1,5908684,0,0
user1068,2023-10-08,6,6,2,2,11,5,1688036,1,0
user0749,2023-12-24,0,0,1,0,9,3,27678234,0,0
user0802,2023-02-05,10,9,2,1,7,2,856064,0,0
user0484,2023-02-19,7,7,3,1,8,3,1271880,0,0
user1121,2023-10-01,19,19,6,1,8,5,2914367,0,0
user0914,2023-12-10,3,3,1,1,8,2,1435867,2,1
user1022,2023-07-09,4,4,1,1,8,4,24017133,0,0
user0411,2023-09-03,20,20,1,0,10,3,1051113,0,0
user0231,2023-11-26,12,12,1,2,6,2,303509,0,0
user0183,2024-06-23,9,9,3,1,8,2,1948558,1,1
user1095,2024-01-07,7,7,2,1,14,5,2694833,0,0
user0539,2024-05-05,13,13,4,1,13,5,1624338,0,0
user1250,2024-06-09,2,2,2,1,8,5,1288786,0,0
user1150,2023-08-27,19,19,6,1,8,2,1019325,2,2
user0442,2024-06-23,0,0,1,0,9,4,9140724,0,0
user0517,2023-12-31,14,14,2,0,7,0,478184,0,0
user1045,2024-02-04,3,3,2,1,6,3,1886902,0,0
user1314,2024-01-28,20,19,1,4,12,4,1468764,0,0
user0498,2023-07-09,5,4,1,1,10,3,1483821,0,0
user0570,2023-05-14,5,5,2,0,7,4,8635209,1,1
user1349,2023-12-03,7,7,4,0,15,6,2554668,1,1
user1402,2023-07-16,3,3,1,0,7,3,892639,1,1
user1271,2023-10-29,7,7,2,0,14,4,1282749,2,2
user0859,2023-10-22,6,6,2,0,9,2,7821401,0,0
user1307,2023-02-12,1,1,1,0,6,2,1267980,0,0
user1417,2023-11-05,4,4,1,0,16,10,2665155,1,0
user1372,2024-04-07,21,18,2,2,13,7,4504030,1,1
user1150,2023-04-16,32,31,3,4,7,2,21589289,1,1
user0735,2023-01-29,5,5,1,0,7,0,1667837,0,0
user0622,2024-06-23,16,15,4,3,11,6,1319767,1,1
user0032,2023-06-11,5,5,1,0,8,5,424641,2,1
user0641,2023-07-23,10,9,2,0,8,3,387343,0,0
user0404,2023-07-09,3,2,1,0,10,6,1399091,0,0
user0393,2023-02-12,7,6,1,1,8,3,39171568,0,0
user0711,2024-02-25,5,4,1,0,6,2,1136364,0,0
user0166,2023-07-02,9,8,1,0,13,5,6252741,1,1
user0628,2023-03-19,16,16,3,0,11,4,4277001,0,0
user0984,2024-06-09,4,4,1,0,7,2,2914108,1,1
user0360,2024-06-23,7,7,5,1,12,6,7834908,0,0
user0437,2023-08-27,13,13,3,0,11,4,365618,2,2
user1347,2023-12-17,5,4,1,1,8,2,4171681,0,0
user0503,2024-03-03,4,4,2,1,8,1,7746117,1,0
user1200,2023-09-24,9,9,1,0,7,3,1255501,0,0
user1079,2023-12-24,2,2,3,0,8,1,2476127,0,0
user0527,2023-03-26,4,3,1,1,10,4,960877,0,0
user0804,2023-03-19,12,10,1,4,7,3,6696187,1,1
user0403,2023-05-21,5,5,1,1,10,4,641559,0,0
user1319,2023-08-27,10,9,2,0,8,2,151541,1,0
user0893,2023-08-13,0,0,1,0,9,3,804473,1,1
user1221,2024-06-30,11,11,1,0,7,2,10881592,1,1
user1468,2023-06-11,3,3,2,0,7,1,1120827,0,0
user0849,2024-05-12,0,0,1,0,5,2,3142933,0,0
user0845,2024-07-07,6,6,1,0,9,3,29335452,1,1
user0258,2024-01-14,8,8,6,1,1,1,13531809,0,0
user0999,2023-02-05,6,6,3,0,9,2,4633880,0,0
user0762,2023-04-23,24,22,4,2,9,4,2154857,1,0
user0710,2023-02-05,9,9,1,0,8,1,10552535,0,0
user0837,2024-03-10,4,3,1,0,11,7,1116175,1,0
user1416,2023-12-17,4,4,2,0,9,3,2619529,1,1
user0717,2023-12-31,3,3,2,0,8,2,393240,1,1
user0668,2023-11-12,3,2,1,0,7,6,3743306,0,0
user0464,2024-05-26,7,6,3,1,9,4,1685783,0,0
user1461,2023-04-30,22,22,1,1,6,3,756526,1,0
user0365,2023-03-12,6,6,3,1,6,2,967105,0,0
user0039,2024-06-02,2,2,1,0,7,2,328517,0,0
user0708,2023-08-27,3,3,2,0,7,3,22394736,0,0
user0936,2023-03-05,12,11,1,2,11,3,1147529,1,1
user0402,2023-05-14,3,3,1,0,10,3,362158,2,2
user0911,2024-06-23,4,4,1,0,7,1,6103463,0,0
user0289,2024-06-09,2,2,1,0,3,0,2198462,0,0
user0096,2023-03-12,24,22,2,2,7,2,15456348,0,0
user0520,2023-04-02,9,9,6,1,9,2,22771104,1,1
user0937,2023-01-01,29,25,1,5,7,3,1640891,0,0
user0765,2023-04-02,7,7,4,0,3,2,4581728,0,0
user1283,2023-02-26,14,14,1,4,15,6,767841,0,0
user0041,2024-01-14,10,10,3,0,8,3,4846509,0,0
user0591,2023-10-22,23,22,1,4,8,2,609189,1,1
user1401,2024-01-28,9,9,5,1,3,1,304579,0,0
user1274,2023-09-10,8,8,2,1,9,4,376385,0,0
user1158,2024-03-24,7,7,3,0,8,3,2242742,1,1
user1062,2024-05-12,6,6,3,0,14,6,1839018,1,0
user0681,2023-12-03,15,14,1,2,12,1,2528413,0,0
user0096,2023-02-05,26,25,1,0,9,4,539713,1,0
user1335,2023-01-29,6,5,4,0,6,3,1091977,0,0
user1246,2023-08-13,2,1,1,0,4,2,755009,0,0
user1297,2023-04-16,2,2,1,1,11,4,1658783,1,1
user0706,2024-05-19,16,14,2,2,8,4,3677800,1,1
user0768,2024-04-07,4,4,1,0,5,2,1799031,0,0
user1035,2023-07-02,0,0,2,0,12,4,430616,0,0
user0375,2023-06-04,2,2,1,0,11,5,322038,1,1
user0159,2023-11-12,2,2,2,2,10,6,3385705,0,0
user1444,2023-01-15,18,18,2,1,6,2,4119231,2,2
user1296,2023-06-25,17,16,2,0,11,3,2441680,1,0
user0115,2023-07-23,1,1,2,0,9,4,1493330,0,0
user0358,2023-07-16,2,2,1,0,7,4,1125815,1,1
user0223,2024-03-24,5,4,4,1,6,2,3248729,1,0
user1411,2023-02-12,4,4,1,0,7,2,10180791,1,1
user0877,2023-12-03,1,1,1,0,6,3,531718,0,0
user1136,2023-01-29,11,10,2,0,6,1,5263481,0,0
user0747,2024-04-14,14,13,3,1,18,7,1349590,1,1
user1472,2023-10-08,20,19,3,0,8,4,3952139,1,1
user0890,2024-05-19,1,1,1,0,6,2,502587,0,0
user0435,2023-06-18,5,5,1,0,7,2,7950389,0,0
user0901,2023-07-16,10,9,3,1,10,2,10979701,0,0
user1291,2023-07-16,23,19,1,0,15,6,1144643,0,0
user0229,2023-03-05,14,14,1,0,11,3,1185864,1,1
user0224,2023-08-20,1,0,2,0,4,2,911298,0,0
user0661,2023-10-08,3,3,2,0,11,6,9073557,0,0
user1473,2023-02-05,3,3,1,0,4,1,367457,0,0
user0153,2024-03-17,13,12,1,2,6,3,4229328,0,0
user0606,2023-03-05,2,2,1,0,8,3,4438806,1,1
user0111,2024-01-21,2,2,2,0,8,1,4908052,0,0
user0969,2023-07-02,0,0,2,0,13,6,271240,0,0
user0972,2023-09-03,9,9,4,0,7,3,4616734,0,0
user0536,2024-06-02,20,19,4,0,9,3,335165,1,1
user1231,2023-09-17,24,23,4,2,9,2,2997395,1,1
user0925,2023-04-30,2,2,1,0,7,4,895548,0,0
user0123,2023-01-22,4,3,1,1,8,3,2277738,0,0
user0922,2024-04-07,10,10,2,1,6,3,3068957,0,0
user0839,2023-11-26,3,3,3,0,9,4,10504756,0,0
user0863,2023-07-09,4,4,1,0,6,1,169657,0,0
user0030,2023-05-28,3,2,2,0,6,0,10542336,0,0
user0107,2024-05-05,16,16,3,2,5,2,1471947,1,1
user1239,2023-09-24,6,5,1,1,9,2,1701326,0,0
user1402,2024-05-26,3,3,1,0,8,4,3238280,0,0
user0200,2024-01-28,15,15,4,3,9,2,328889,1,0
user1178,2024-01-14,10,10,1,1,8,4,602364,0,0
user1145,2024-03-03,7,7,4,0,12,6,797786,1,1
user1217,2024-03-17,6,5,1,2,9,1,2149775,0,0
user0295,2024-04-14,6,6,1,0,7,1,2058876,1,1
user0043,2024-03-17,18,17,1,3,8,6,2183955,0,0
user0893,2023-12-03,2,2,2,0,14,2,760122,0,0
user0001,2024-03-31,12,11,1,2,9,1,520712,0,0
user0815,2023-12-31,10,10,2,1,6,3,351824,1,0
user0468,2023-07-30,13,10,3,1,11,5,11452176,0,0
user0153,2023-11-19,16,15,2,1,10,3,4360913,1,1
user0711,2023-03-05,6,6,1,0,5,1,3671263,1,1
user0165,2023-04-09,6,6,2,0,11,2,1367497,0,0
user1032,2023-07-02,4,4,1,0,8,3,664535,0,0
user0351,2024-03-03,17,17,4,1,7,2,1751404,0,0
user1212,2023-01-08,7,7,1,0,4,0,6246271,0,0
user1101,2023-04-02,17,15,3,2,11,3,914588,0,0
user1206,2023-04-02,20,17,1,2,6,5,6216220,0,0
user1206,2024-05-19,16,15,4,1,7,4,582083,0,0
user0353,2024-06-02,5,4,1,0,8,0,12371339,0,0
user0388,2023-09-10,1,1,1,0,6,3,2651834,0,0
user0487,2023-11-19,3,3,1,0,7,1,6311286,0,0
user0222,2023-02-26,16,16,2,1,4,0,1261092,1,1
user0405,2023-04-02,9,8,1,1,13,2,329023,0,0
user0992,2023-06-18,12,12,5,3,11,6,2886615,0,0
user0691,2023-07-09,8,8,2,1,8,4,1080136,1,1
user1016,2024-02-11,4,4,1,0,1,0,2035506,0,0
user1280,2024-05-12,4,4,1,0,12,5,2156327,0,0
user0437,2023-05-21,7,5,2,2,13,5,1518133,0,0
user1104,2023-10-22,6,6,2,0,4,1,15618320,1,1
user0117,2024-03-24,3,2,1,0,7,4,4702140,0,0
user0730,2024-02-04,4,4,6,0,10,3,2788835,0,0
user1275,2024-05-12,3,3,1,0,11,2,342534,0,0
user0886,2024-04-21,4,4,3,0,10,5,2000532,0,0
user1023,2024-02-18,10,9,2,0,9,4,1057580,0,0
user0926,2023-02-19,15,14,3,2,5,1,497076,0,0
user0303,2023-12-03,0,0,1,0,6,3,26842040,0,0
user0569,2024-02-11,9,8,4,0,4,3,2051836,1,1
user0742,2024-01-21,3,3,1,0,8,5,566730,0,0
user1430,2024-04-07,5,5,1,2,10,1,2547643,0,0
user1099,2023-07-23,7,7,3,0,17,6,5241571,2,1
user0195,2024-05-26,4,4,1,0,6,4,921918,0,0
user1304,2024-03-31,16,15,2,2,12,3,373443,0,0
user1178,2024-06-09,9,9,3,0,5,1,772696,0,0
user0111,2024-06-23,13,12,1,3,10,4,3536551,0,0
user1414,2023-12-03,29,28,3,4,15,9,2217052,2,2
user0637,2023-11-26,2,2,1,0,9,2,5085214,1,1
user1225,2023-12-10,5,5,2,0,7,2,3528475,0,0
user0217,2023-02-26,6,6,1,2,8,5,1822942,0,0
user1393,2023-03-26,9,9,4,2,7,1,4762347,1,0
user1050,2024-05-05,14,13,1,1,10,6,4629983,2,1
user1429,2024-05-26,3,3,1,0,12,4,616102,0,0
user1166,2023-01-29,10,10,1,0,10,3,68726072,1,1
user0306,2023-10-15,22,19,1,1,13,7,314258,0,0
user0848,2023-10-29,5,5,1,0,10,4,1540166,0,0
user0290,2023-04-23,3,3,1,0,9,3,6203204,2,2
user1268,2023-04-23,6,6,2,1,4,0,908483,0,0
user1329,2023-01-08,14,13,1,0,6,3,5251754,0,0
user0011,2024-05-26,17,16,2,0,13,4,6590906,1,1
user0694,2023-05-21,1,1,1,0,4,3,2787342,0,0
user0710,2023-12-10,7,7,1,0,14,5,971294,2,0
user0180,2023-04-23,11,10,1,0,10,3,862522,3,3
user0281,2023-04-23,3,3,1,1,11,7,1211178,0,0
user0243,2023-02-19,13,13,1,2,12,5,2540912,1,1
user0168,2023-04-23,0,0,1,0,13,5,337508,1,1
user0502,2024-01-28,5,4,1,0,5,2,553144,0,0
user0307,2023-09-03,3,3,1,0,7,4,24351517,0,0
user1179,2024-05-26,3,3,3,1,9,1,12010015,0,0
user1373,2023-11-19,8,7,1,0,5,2,235049,0,0
user1434,2024-04-14,6,6,3,0,9,6,20158291,1,0
user0655,2024-05-05,1,1,2,0,2,0,2526244,1,0
user0886,2024-04-07,2,2,2,0,8,5,1126368,1,1
user1359,2023-09-24,9,9,1,3,8,3,1064108,0,0
user0586,2023-09-24,15,15,1,3,9,2,1359586,1,1
user0418,2023-09-24,1,1,1,1,8,1,707561,0,0
user1014,2023-02-19,2,2,1,0,3,1,458290,0,0
user1046,2023-04-09,26,26,4,0,4,1,1063428,0,0
user0011,2024-06-09,14,13,4,1,8,3,860675,0,0
user1018,2023-06-18,3,3,1,0,6,3,2893679,0,0
user1290,2023-07-16,2,2,1,0,12,4,9709318,0,0
user0284,2024-02-04,9,9,2,1,14,6,5657417,1,1
user0452,2023-02-26,3,3,1,0,9,4,531655,0,0
user0438,2023-02-19,5,5,1,0,6,2,4171193,1,1
user0926,2023-03-19,10,10,5,1,11,3,2697648,1,1
user0616,2024-06-02,10,10,3,1,10,3,331909,1,1
user0003,2023-12-10,1,1,1,1,9,5,378108,0,0
user0588,2024-03-31,4,4,1,1,2,0,1230909,0,0
user1412,2023-01-08,5,5,1,1,5,0,3641759,0,0
user1188,2024-02-25,5,5,3,0,8,3,771894,0,0
user0205,2023-09-10,9,9,1,0,7,1,660322,0,0
user0554,2023-05-14,13,12,2,1,6,4,1793528,1,1
user0313,2023-05-14,8,7,4,0,9,4,13905787,0,0
user0871,2023-02-19,7,6,3,2,10,6,7085850,0,0
user0140,2024-03-17,11,11,5,1,11,3,1169974,0,0
user0481,2023-09-03,6,6,5,0,5,1,6922066,0,0
user0061,2024-03-24,4,4,2,0,5,3,3219467,0,0
user0735,2024-03-10,3,3,1,0,7,1,2795755,0,0
user1264,2023-10-15,6,6,2,0,6,3,1357789,0,0
user1275,2023-11-12,0,0,1,0,13,3,5824257,1,0
user0924,2023-11-05,11,10,1,1,10,3,3674112,0,0
user0608,2023-02-05,9,9,2,0,7,2,856503,0,0
user0954,2023-02-26,17,17,3,1,8,3,10854695,0,0
user1310,2023-12-03,2,2,1,0,13,4,2508968,1,1
user0065,2024-03-17,18,15,1,1,11,5,517166,0,0
user0443,2023-10-22,3,3,2,0,8,4,6542030,1,1
user0839,2023-08-27,0,0,1,0,3,0,1342984,0,0
user0216,2024-03-17,13,12,3,0,13,7,3737508,0,0
user0752,2023-01-15,5,4,3,0,7,1,1855106,1,0
user0093,2023-08-27,10,8,3,3,12,6,4172682,0,0
user0331,2024-06-09,11,11,2,2,8,3,684655,0,0
user1355,2023-01-15,5,4,3,0,9,1,519078,0,0
user0789,2024-04-14,7,7,1,1,7,2,1685968,0,0
user0064,2024-04-07,8,7,2,1,6,2,1263827,0,0
user1418,2023-07-16,13,13,4,1,12,6,9816160,0,0
user0041,2023-09-10,13,12,1,1,8,4,1583824,0,0
user0301,2023-09-10,11,11,2,0,9,3,445978,2,2
user1149,2023-01-29,10,10,2,1,8,3,921461,0,0
user0062,2023-05-21,4,4,1,0,11,6,6703649,1,0
user1244,2023-04-23,8,7,4,1,4,0,2681936,1,1
user1471,2024-04-28,8,7,1,1,9,1,3063697,0,0
user1353,2023-08-20,15,15,2,0,10,4,936083,1,0
user0483,2024-05-19,12,10,3,0,7,3,2634202,0,0
user1138,2023-11-12,6,6,4,0,11,4,710867,1,1
user0021,2024-03-10,2,2,1,1,7,1,1020027,0,0
user0598,2023-03-12,17,17,1,2,9,3,3384772,3,2
user0676,2023-12-03,8,7,3,1,9,3,4682277,0,0
user1105,2024-01-14,13,13,2,1,7,3,209756,1,1
user1081,2024-03-17,7,7,4,1,8,4,656489,1,0
user0184,2023-06-18,11,10,6,1,6,2,4262516,1,1
user0850,2024-03-31,14,13,3,1,6,2,7086745,0,0
user0622,2023-06-18,16,16,3,1,11,4,644460,1,0
user1363,2023-02-26,15,14,1,3,10,4,1422302,0,0
user1131,2024-04-28,13,12,2,1,6,3,3473843,1,1
