user,week,emails,mean_len,kw_hits
user0515,2024-06-30,20,357.6,1
user0354,2023-10-29,25,407.1,2
user0566,2023-05-28,11,243.2,0
user0271,2023-04-02,16,183.1,1
user0076,2024-07-07,15,219.1,0
user0180,2023-01-08,17,309.7,0
user0667,2023-04-09,15,284.7,1
user0755,2023-08-20,20,450.2,2
user0283,2023-03-12,11,98.7,0
user0718,2023-01-29,17,291.0,0
user0626,2024-01-07,13,304.9,1
user0033,2023-12-03,12,171.1,0
user0287,2023-01-08,19,266.7,0
user0243,2023-09-03,15,147.3,0
user0169,2024-06-09,12,189.2,1
user0393,2023-11-19,10,273.9,0
user0636,2024-05-05,18,272.3,0
user0069,2024-03-10,17,507.0,2
user0193,2023-12-03,9,207.2,0
user0384,2024-06-02,14,256.2,0
user0220,2023-05-07,14,410.5,2
user0639,2024-03-10,14,330.2,1
user0328,2023-09-17,16,289.7,0
user0762,2023-05-14,14,275.7,0
user0623,2024-06-30,8,111.7,0
user0734,2023-10-22,16,306.0,1
user0129,2023-12-10,18,233.9,1
user0594,2023-10-15,12,264.8,0
user0401,2023-04-30,12,288.6,0
user0441,2023-04-16,5,341.1,0
user0499,2023-11-05,12,232.6,0
user0012,2024-03-31,17,441.3,0
user0069,2023-10-08,19,175.8,0
user0224,2023-08-27,16,359.1,0
user0383,2023-10-01,18,205.5,0
user0320,2024-06-16,12,459.6,4
user0358,2024-02-25,17,298.1,1
user0282,2023-01-01,15,227.1,1
user0498,2024-06-02,12,333.8,3
user0036,2023-07-16,14,414.8,4
user0305,2023-02-26,20,337.0,2
user0706,2023-02-05,12,477.8,3
user0165,2023-03-19,13,327.0,3
user0566,2023-07-16,14,286.3,0
user0244,2023-11-12,21,301.5,1
user0441,2023-07-09,15,289.5,1
user0630,2024-06-30,19,261.8,1
user0496,2024-04-07,16,142.4,0
user0699,2024-02-18,13,198.2,0
user0474,2023-02-05,12,203.8,0
user0345,2023-03-26,17,297.8,0
user0793,2023-06-18,11,390.9,1
user0518,2023-03-26,16,274.7,0
user0446,2024-06-23,18,179.9,0
user0778,2024-06-09,18,380.8,1
user0363,2024-01-07,15,361.9,1
user0559,2023-02-12,11,373.3,1
user0342,2023-07-16,15,289.1,1
user0181,2023-06-25,17,208.7,0
user0326,2023-12-17,14,378.4,1
user0562,2023-05-21,13,266.6,1
user0374,2024-01-07,11,459.5,2
user0586,2024-06-30,18,411.4,2
user0069,2023-11-26,19,290.0,1
user0348,2023-04-02,17,402.2,1
user0622,2023-04-23,17,156.0,1
user0223,2023-09-03,13,289.5,0
user0230,2023-04-30,15,349.0,2
user0497,2023-12-17,11,30.0,0
user0081,2023-08-27,16,277.2,1
user0618,2023-01-08,14,259.6,1
user0185,2023-05-21,20,148.6,1
user0469,2024-03-03,7,296.5,0
user0191,2024-03-31,15,180.9,0
user0284,2023-11-05,16,348.6,0
user0767,2023-08-13,16,273.9,0
user0689,2024-03-31,18,321.0,2
user0298,2023-05-21,13,223.1,0
user0462,2023-06-04,18,326.2,0
user0784,2024-01-07,17,238.6,0
user0761,2023-07-16,12,327.5,0
user0518,2023-09-24,19,354.5,4
user0039,2023-10-29,15,53.8,0
user0789,2024-06-02,17,469.3,4
user0787,2023-11-05,9,222.6,0
user0173,2023-03-12,10,137.9,1
user0157,2024-04-07,21,188.5,0
user0644,2023-05-07,15,520.8,0
user0420,2024-03-03,11,355.9,0
user0218,2024-06-02,15,267.1,0
user0764,2023-12-31,21,195.3,0
user0320,2023-02-19,13,319.3,1
user0629,2023-08-27,16,235.0,1
user0762,2024-05-05,15,294.7,0
user0647,2024-06-30,16,285.1,0
user0044,2023-12-17,15,310.1,0
user0298,2024-04-28,10,228.1,0
user0777,2023-01-01,13,259.1,0
user0636,2023-12-17,19,436.6,1
user0620,2024-01-07,21,312.8,0
user0450,2023-02-19,17,256.0,0
user0581,2024-05-12,17,414.7,1
user0384,2024-03-10,28,323.9,2
user0378,2023-06-11,22,218.0,0
user0620,2023-03-05,12,377.1,0
user0399,2024-06-30,15,400.3,1
user0741,2024-02-04,10,333.0,1
user0549,2023-03-26,15,267.9,0
user0112,2024-03-03,16,213.3,0
user0067,2024-02-11,14,210.6,0
user0491,2023-04-30,10,166.7,0
user0384,2023-11-05,11,308.7,1
user0167,2023-11-05,10,221.2,0
user0281,2024-02-18,11,404.0,0
user0056,2024-06-30,16,278.6,0
user0549,2023-09-17,14,381.6,1
user0206,2023-07-16,20,152.9,0
user0427,2023-12-31,19,294.2,0
user0173,2023-04-09,15,280.7,0
user0179,2023-09-03,14,267.4,0
user0143,2023-01-08,16,203.3,0
user0047,2023-01-08,7,291.9,0
user0037,2023-12-17,12,229.6,0
user0183,2023-10-15,17,278.0,0
user0671,2023-01-08,16,310.5,3
user0525,2023-12-24,14,283.9,0
user0138,2024-03-03,17,283.0,0
user0157,2023-02-05,12,326.5,0
user0676,2023-01-01,10,297.9,0
user0391,2023-05-28,16,327.0,4
user0716,2023-06-18,13,188.3,0
user0248,2023-12-31,16,99.3,0
user0447,2023-10-22,15,160.2,0
user0123,2023-08-27,12,233.9,0
user0771,2023-01-08,18,546.3,2
user0105,2023-01-01,19,278.0,0
user0753,2023-01-08,19,244.6,0
user0283,2024-05-19,17,225.0,0
user0782,2023-05-28,13,202.8,0
user0385,2024-02-11,9,198.0,1
user0770,2023-10-08,21,454.4,1
user0287,2024-05-19,15,371.2,1
user0494,2023-01-22,16,378.5,1
user0743,2023-10-08,16,375.1,4
user0167,2024-04-07,16,309.5,1
user0334,2024-03-17,18,106.7,0
user0285,2023-03-12,13,181.5,0
user0016,2023-02-12,18,296.0,0
user0131,2023-06-25,21,268.5,1
user0494,2023-03-12,19,196.4,1
user0469,2023-11-26,9,189.6,0
user0594,2023-04-16,10,347.4,0
user0229,2023-04-16,12,278.6,1
user0415,2023-03-05,18,362.1,0
user0121,2023-09-24,16,352.5,1
user0537,2023-01-08,16,256.3,0
user0598,2024-06-30,20,374.0,1
user0652,2024-06-16,24,277.4,0
user0119,2023-07-16,17,236.2,1
user0147,2023-07-16,10,364.4,1
user0555,2024-04-21,9,253.3,0
user0130,2023-01-15,16,453.0,0
user0077,2023-07-23,10,332.9,0
user0577,2024-05-19,17,161.6,0
user0530,2023-03-12,17,56.7,0
user0450,2024-07-07,13,524.4,1
user0108,2023-03-19,22,245.2,1
user0264,2024-03-03,12,235.9,0
user0024,2024-02-25,12,206.8,0
user0510,2023-05-14,11,253.3,0
user0526,2024-05-26,19,329.4,2
user0422,2023-04-02,15,225.6,0
user0398,2023-06-25,13,259.8,0
user0746,2023-08-20,13,294.1,0
user0011,2023-07-02,10,304.2,0
user0559,2023-12-31,11,365.9,1
user0409,2023-05-14,14,99.6,1
user0085,2023-12-03,13,249.5,0
user0770,2023-11-12,11,123.5,0
user0644,2023-11-19,14,304.1,0
user0482,2023-11-05,17,260.8,0
user0651,2023-10-08,12,291.8,1
user0553,2023-07-02,11,363.3,0
user0445,2023-01-08,15,315.3,1
user0209,2024-06-23,9,339.8,1
user0288,2023-01-08,12,246.7,0
user0681,2024-02-18,16,338.6,2
user0419,2024-05-05,21,376.3,2
user0355,2023-04-16,11,230.8,0
user0485,2023-02-05,20,407.0,3
user0758,2023-03-05,14,284.7,0
user0535,2023-03-05,12,309.7,1
user0663,2024-04-28,16,346.5,2
user0489,2024-06-30,13,144.4,0
user0104,2023-07-30,19,427.3,4
user0285,2023-03-05,7,311.1,0
user0212,2024-04-28,13,162.3,1
user0432,2023-05-07,15,253.1,0
user0414,2024-01-28,17,292.2,2
user0213,2023-06-04,17,330.8,2
user0294,2023-05-21,13,348.7,1
user0048,2023-01-22,12,269.2,1
user0786,2023-02-12,18,192.3,1
user0250,2023-01-29,15,242.6,0
user0132,2023-10-15,16,246.7,0
user0551,2024-03-10,17,349.9,0
user0664,2023-02-26,11,258.4,0
user0225,2023-03-05,20,325.8,1
user0589,2024-06-09,18,226.2,0
user0130,2023-10-01,17,266.0,1
user0774,2024-02-18,19,375.6,4
user0304,2024-04-28,12,253.6,0
user0635,2023-03-26,13,162.1,0
user0719,2023-06-25,11,100.6,0
user0066,2024-04-07,15,305.7,0
user0238,2024-03-17,15,185.8,0
user0127,2023-12-10,19,216.2,0
user0051,2023-04-16,14,162.2,0
user0791,2023-08-13,18,322.7,0
user0287,2024-03-17,14,213.1,0
user0654,2024-05-26,7,257.0,0
user0753,2024-02-18,12,295.5,2
user0517,2024-04-28,16,296.8,1
user0309,2024-02-25,9,290.3,0
user0228,2023-12-03,17,262.1,0
user0021,2023-07-09,19,433.2,2
user0238,2024-03-03,14,287.8,0
user0794,2023-03-12,17,141.7,0
user0329,2024-02-18,14,274.1,0
user0055,2023-02-05,14,140.0,0
user0793,2024-01-28,14,265.7,0
user0410,2023-06-04,13,259.8,0
user0484,2024-02-18,17,369.1,1
user0240,2023-04-30,14,97.3,0
user0627,2023-12-03,6,245.6,0
user0762,2024-04-28,15,414.3,2
user0742,2023-03-12,15,308.7,2
user0648,2023-01-08,16,323.3,0
user0047,2023-05-07,24,308.8,3
user0769,2023-09-24,14,280.8,2
user0323,2024-01-21,17,146.2,0
user0278,2023-05-21,14,341.0,2
user0679,2023-10-08,12,107.2,0
user0459,2023-08-20,12,279.0,0
user0259,2023-02-12,11,290.5,1
user0296,2023-07-23,17,252.1,1
user0342,2023-07-09,16,237.4,0
user0318,2023-03-26,16,279.2,0
user0384,2023-03-19,10,59.2,1
user0058,2024-05-19,16,168.3,0
user0126,2023-06-18,17,370.4,0
user0629,2024-02-04,11,398.1,1
user0037,2024-06-16,12,350.1,0
user0737,2023-04-23,8,187.7,0
user0732,2023-09-17,18,293.6,0
user0584,2023-07-30,10,432.8,0
user0270,2023-03-12,14,302.5,0
user0089,2024-01-28,15,194.5,1
user0104,2023-04-30,8,353.9,1
user0060,2024-03-24,12,384.8,3
user0580,2023-05-07,21,253.8,0
user0595,2023-12-03,23,230.8,0
user0179,2023-08-06,17,283.9,1
user0294,2023-07-30,17,328.1,0
user0193,2023-03-19,21,205.8,0
user0506,2023-10-01,17,224.8,0
user0039,2024-06-23,14,318.7,1
user0506,2023-02-05,11,470.1,3
user0134,2023-06-11,15,260.1,0
user0387,2024-03-24,10,114.6,0
user0221,2024-06-09,16,210.6,0
user0534,2023-09-10,22,334.7,1
user0602,2024-06-23,8,219.2,0
user0753,2023-04-16,14,287.3,0
user0055,2023-11-26,14,257.5,0
user0546,2023-06-25,19,368.9,1
user0238,2023-09-03,15,387.6,1
user0514,2023-10-08,17,414.0,1
user0255,2023-04-02,13,449.1,0
user0259,2024-06-02,16,190.6,2
user0204,2023-08-06,14,296.7,0
user0398,2023-10-15,16,318.0,1
user0658,2024-04-28,10,237.0,0
user0134,2024-02-11,17,309.7,2
user0768,2024-04-28,10,258.7,0
user0719,2023-10-01,11,479.8,1
user0055,2023-04-16,19,262.8,0
user0769,2023-07-23,17,295.7,0
user0514,2024-01-07,12,186.0,0
user0539,2023-08-27,19,219.6,0
user0471,2024-05-26,11,270.9,1
user0096,2023-05-14,19,308.7,1
user0102,2023-07-16,18,408.7,2
user0725,2023-10-08,20,428.8,1
user0258,2023-03-19,18,77.0,0
user0287,2024-01-14,14,256.5,0
user0232,2023-07-23,16,294.2,2
user0757,2023-03-19,11,343.2,2
user0200,2023-04-09,8,178.6,0
user0485,2023-01-01,12,466.7,1
user0638,2023-02-05,15,255.4,0
user0569,2023-04-23,18,240.8,0
user0154,2023-05-28,13,453.5,1
user0785,2023-09-10,21,218.8,0
user0348,2023-07-02,9,238.8,1
user0062,2024-01-14,15,329.9,2
user0522,2023-02-05,13,374.0,3
user0790,2024-02-18,15,268.7,0
user0514,2023-06-25,22,233.7,0
user0736,2024-01-14,18,244.5,1
user0754,2023-12-03,15,185.6,1
user0020,2023-07-30,10,469.3,2
user0549,2024-05-19,12,406.5,2
user0500,2023-01-15,12,208.5,0
user0094,2024-06-16,18,94.5,1
user0332,2023-08-13,8,344.5,0
user0793,2024-01-07,20,278.9,1
user0386,2023-01-01,15,314.4,0
user0656,2023-02-26,18,437.1,1
user0163,2023-02-05,9,378.8,0
user0245,2023-02-12,10,353.1,1
user0436,2024-02-25,11,195.1,0
user0470,2023-09-24,19,302.5,0
user0128,2023-03-12,13,192.4,0
user0226,2023-11-12,14,375.7,2
user0318,2023-09-10,13,225.4,0
user0249,2023-12-03,18,268.1,2
user0514,2023-01-15,21,348.4,0
user0598,2023-07-30,11,261.3,1
user0701,2023-12-17,10,419.4,1
user0651,2024-05-12,15,30.0,0
user0146,2024-02-11,12,299.1,0
user0163,2023-06-04,19,439.2,3
user0039,2023-10-15,15,217.5,0
user0797,2023-11-19,13,261.5,0
user0220,2023-05-14,12,253.4,0
user0706,2023-11-26,10,257.3,0
user0538,2023-01-29,14,355.7,1
user0273,2023-02-26,14,412.9,0
user0564,2023-10-22,9,296.5,1
user0232,2023-10-08,14,361.7,3
user0360,2023-04-02,13,277.1,0
user0001,2023-11-12,20,210.0,0
user0756,2023-01-01,15,319.5,1
user0215,2023-06-25,20,219.8,0
user0064,2023-11-19,15,280.2,1
user0607,2024-03-17,12,232.1,0
user0112,2023-09-24,20,405.8,0
user0709,2023-06-11,15,146.5,0
user0329,2023-08-13,15,180.0,1
user0775,2023-01-22,16,279.0,0
user0452,2024-01-28,15,286.7,1
user0219,2023-01-15,20,243.9,0
user0608,2023-05-14,15,155.6,1
user0680,2024-03-17,16,263.5,0
user0796,2023-05-07,13,381.1,0
user0060,2024-01-21,9,326.0,0
user0560,2023-03-12,15,338.3,2
user0779,2023-10-01,15,312.4,2
user0766,2023-07-30,9,191.9,0
user0019,2023-02-26,13,162.5,0
user0338,2023-03-19,13,327.6,0
user0705,2023-05-21,14,174.8,0
user0482,2023-11-26,18,150.1,0
user0662,2024-02-11,10,316.9,0
user0343,2023-01-15,14,263.2,0
user0432,2024-03-10,13,120.9,0
user0249,2023-04-23,19,45.4,1
user0698,2023-10-15,12,274.4,0
user0118,2023-04-30,16,289.1,0
user0707,2023-04-30,19,291.9,2
user0612,2023-01-01,12,159.0,0
user0159,2023-04-16,19,268.4,0
user0422,2024-01-07,18,509.7,4
user0766,2023-12-17,28,301.1,0
user0410,2024-03-10,12,284.5,1
user0532,2024-06-23,7,174.7,0
user0682,2024-07-07,7,183.1,0
user0472,2024-02-25,16,253.1,0
user0105,2023-11-12,8,244.3,0
user0075,2023-01-01,14,277.5,0
user0257,2023-11-05,24,197.8,0
user0179,2023-08-06,17,272.7,0
user0416,2023-04-30,11,132.4,0
user0320,2024-01-21,13,181.9,0
user0274,2024-06-02,18,222.7,1
user0767,2023-12-17,14,221.7,0
user0074,2023-04-30,17,277.5,0
user0277,2023-05-21,21,256.5,0
user0654,2024-04-07,13,244.4,0
user0191,2023-03-12,17,299.0,1
user0140,2024-01-28,17,234.9,0
user0362,2023-03-26,14,157.7,0
user0342,2023-06-04,16,191.7,0
user0227,2023-06-25,16,346.3,1
user0736,2023-08-06,16,204.9,2
user0202,2023-10-08,14,225.6,0
user0799,2023-11-12,12,169.4,0
user0006,2023-04-16,23,435.2,0
user0452,2023-10-15,12,287.0,1
user0445,2023-07-09,18,262.2,1
user0726,2023-10-15,18,374.6,0
user0700,2024-04-28,16,427.6,1
user0308,2023-08-06,10,307.5,2
user0266,2023-02-26,19,220.9,0
user0691,2023-05-28,14,190.3,0
user0355,2024-01-21,13,282.2,0
user0134,2024-03-31,17,284.6,1
user0307,2024-06-02,12,369.6,2
user0615,2024-04-14,7,316.6,0
user0308,2023-03-19,12,252.1,0
user0400,2023-01-01,15,242.4,0
user0033,2023-09-24,5,448.5,0
user0232,2023-12-03,13,184.8,0
user0797,2023-05-28,17,314.4,2
user0767,2024-01-14,24,181.0,1
user0535,2023-07-02,18,277.1,1
user0729,2024-03-31,17,206.3,1
user0351,2023-11-05,12,515.4,2
user0504,2024-02-18,18,206.0,0
user0174,2023-01-29,9,370.4,2
user0123,2024-05-26,18,266.8,0
user0505,2023-01-15,13,341.3,0
user0539,2023-11-26,18,216.4,0
user0520,2024-07-07,17,294.0,2
user0731,2023-02-05,9,254.1,1
user0344,2023-02-12,17,294.7,0
user0589,2023-09-03,15,324.0,1
user0759,2023-05-21,13,218.6,0
user0711,2023-08-27,13,201.9,0
user0762,2024-01-14,14,307.9,0
user0389,2023-06-18,15,275.9,0
user0572,2023-07-02,16,434.9,2
user0033,2023-09-17,14,376.7,2
user0175,2024-05-19,17,353.4,1
user0303,2024-01-28,8,204.6,0
user0728,2024-06-30,20,340.1,2
user0163,2023-08-06,13,188.0,0
user0208,2024-03-17,18,329.4,3
user0163,2023-11-05,19,75.4,1
user0053,2024-06-23,12,270.2,1
user0069,2023-09-03,16,238.3,0
user0176,2023-07-30,12,367.2,2
user0379,2024-06-02,19,143.7,0
user0627,2023-04-02,24,312.0,0
user0042,2023-03-05,16,379.9,3
user0747,2024-04-07,19,170.9,1
user0261,2023-11-12,18,440.6,3
user0263,2024-06-16,15,261.4,0
user0575,2023-06-18,18,149.5,0
user0478,2023-05-21,11,242.2,0
user0579,2024-02-25,10,278.0,0
user0356,2024-03-17,14,393.5,1
user0319,2024-05-12,13,275.7,0
user0274,2023-12-10,20,305.7,3
user0346,2023-01-15,9,129.6,0
user0145,2023-08-06,20,365.5,3
user0553,2024-05-19,12,313.0,0
user0277,2023-02-12,16,361.1,1
user0045,2023-03-19,17,165.2,0
user0431,2023-04-23,16,233.5,0
user0115,2023-03-26,18,177.5,1
user0765,2023-07-30,10,109.4,0
user0178,2023-06-04,16,238.6,1
user0560,2023-03-19,8,304.5,0
user0300,2023-12-31,13,239.6,0
user0469,2023-12-03,18,182.8,0
user0791,2023-01-22,7,344.0,0
user0147,2023-08-20,14,235.2,0
user0793,2023-01-29,11,415.3,2
user0546,2024-05-19,13,451.9,1
user0757,2023-09-17,19,208.7,0
user0618,2023-03-26,14,512.6,1
user0452,2023-09-24,19,363.7,1
user0119,2023-04-09,16,169.9,1
user0762,2024-03-03,11,335.5,0
user0414,2023-02-19,9,251.3,1
user0694,2024-01-21,22,362.7,0
user0114,2023-04-23,19,309.8,0
user0349,2023-02-19,19,251.9,0
user0745,2023-09-24,12,426.0,1
user0730,2023-03-12,17,185.0,1
user0529,2024-05-19,13,249.9,0
user0542,2023-11-26,16,241.3,0
user0501,2023-04-02,17,137.7,0
user0416,2023-12-24,17,310.1,0
user0567,2023-10-22,17,316.4,0
user0101,2024-06-23,15,382.6,2
user0309,2023-03-19,21,299.6,0
user0581,2023-10-15,12,283.8,0
user0716,2024-02-11,14,245.0,0
user0636,2023-08-27,29,243.7,0
user0544,2023-01-08,14,311.4,1
user0374,2023-08-13,18,434.4,1
user0078,2023-05-07,16,360.8,4
user0405,2023-06-18,17,341.2,0
user0498,2024-04-07,9,223.4,0
user0515,2024-04-14,18,190.4,0
user0797,2023-02-05,16,316.0,0
user0024,2024-01-28,10,144.0,0
user0760,2024-03-10,13,255.3,0
user0757,2023-04-09,13,263.5,0
user0463,2024-03-24,13,208.2,0
user0702,2024-06-02,17,319.0,0
user0206,2024-06-16,14,349.1,1
user0115,2023-12-03,18,251.2,0
user0118,2023-10-29,17,348.6,3
user0109,2024-04-07,11,242.9,0
user0536,2023-08-20,19,94.1,1
user0111,2023-04-16,16,223.5,0
user0297,2024-05-05,13,240.4,0
user0276,2024-06-30,10,189.7,0
user0585,2024-03-10,18,320.8,3
user0557,2023-12-24,12,362.1,0
user0600,2023-12-31,22,222.6,0
user0073,2023-10-15,15,308.5,2
user0134,2024-03-03,9,206.1,1
user0745,2023-04-09,21,71.4,1
user0403,2024-04-28,18,302.0,1
user0497,2023-10-22,11,231.7,0
user0078,2023-11-12,20,214.0,0
user0374,2024-02-04,11,460.1,0
user0570,2023-01-29,26,238.1,0
user0626,2023-10-15,14,114.8,0
user0064,2024-06-23,12,320.9,1
user0650,2024-06-09,18,337.8,3
user0131,2023-04-30,12,322.0,0
user0237,2024-04-07,15,164.4,1
user0584,2023-12-31,9,105.6,0
user0324,2024-03-10,13,194.5,0
user0122,2024-01-28,18,455.3,0
user0763,2023-11-19,13,333.5,0
user0396,2024-05-26,25,219.0,0
user0387,2023-04-23,13,63.8,0
user0740,2024-06-16,16,127.1,0
user0150,2023-08-06,8,467.8,0
user0659,2024-01-28,24,298.0,2
user0135,2023-07-09,24,261.7,1
user0779,2024-04-14,13,339.4,2
user0235,2023-01-01,21,375.9,2
user0529,2024-02-11,7,271.4,0
user0539,2024-03-03,12,305.7,0
user0456,2024-06-16,12,257.4,0
user0536,2024-06-23,22,304.3,0
user0400,2023-04-23,16,219.2,2
user0694,2023-01-01,9,168.8,0
user0302,2023-10-15,11,253.7,0
user0255,2024-05-05,9,121.1,0
user0726,2024-02-18,14,196.7,0
user0001,2023-01-08,17,298.5,1
user0412,2023-06-18,14,175.7,0
user0311,2024-06-09,11,150.6,0
user0233,2023-01-15,14,268.8,0
user0510,2024-02-18,16,374.0,2
user0282,2023-05-21,19,317.8,3
user0267,2024-01-07,23,334.2,0
user0064,2023-08-13,15,251.4,1
user0386,2023-03-26,13,361.1,0
user0326,2023-08-27,14,296.1,1
user0471,2024-02-25,24,309.4,1
user0059,2023-04-09,12,258.3,0
user0608,2024-04-21,14,285.4,0
user0282,2024-06-02,17,99.4,0
user0594,2023-03-19,16,277.7,2
user0109,2024-05-19,19,343.4,0
user0750,2024-02-25,19,223.5,1
user0688,2023-09-10,10,280.6,0
user0163,2023-09-17,12,388.0,2
user0147,2024-05-12,15,323.3,0
user0295,2023-08-06,10,277.9,0
user0649,2024-03-03,13,247.5,0
user0268,2023-01-15,13,372.8,3
user0500,2023-01-29,18,409.5,4
user0319,2023-05-28,21,294.9,0
user0592,2023-05-07,16,323.6,0
user0280,2023-11-12,11,410.5,2
user0410,2023-08-27,14,125.3,0
user0745,2023-01-01,13,232.8,1
user0302,2024-04-21,26,261.1,0
user0634,2023-02-05,9,543.8,0
user0017,2023-01-08,18,218.2,0
user0436,2023-02-26,11,322.3,1
user0347,2023-05-21,9,428.0,0
user0773,2023-08-13,15,215.4,0
user0668,2024-06-02,19,225.7,1
user0602,2023-01-01,10,224.2,0
user0675,2023-12-03,16,333.6,2
user0746,2023-09-10,15,367.3,1
user0799,2023-03-19,10,95.6,0
user0003,2024-06-30,11,374.3,1
user0013,2023-05-21,17,30.0,1
user0580,2023-02-26,22,435.2,2
user0210,2024-06-16,17,393.0,1
user0019,2024-04-21,17,512.4,1
user0336,2024-05-26,16,407.7,3
user0646,2023-05-28,15,214.5,2
user0234,2023-06-11,16,269.3,0
user0384,2024-03-31,16,420.0,3
user0257,2023-10-08,9,234.5,0
user0502,2023-05-14,18,195.3,0
user0779,2024-05-26,16,293.0,1
user0181,2023-09-17,17,341.7,0
user0730,2023-03-19,17,356.9,3
user0051,2023-01-01,19,243.8,0
user0108,2023-05-14,13,180.8,0
user0350,2023-03-05,16,281.3,0
user0425,2023-04-23,16,372.0,3
user0422,2023-10-08,20,366.6,0
user0096,2023-01-01,10,230.5,0
user0143,2023-07-02,17,92.0,0
user0330,2023-03-19,13,240.2,0
user0164,2023-09-10,13,195.0,0
user0278,2023-12-24,14,73.5,0
user0532,2024-02-18,20,275.2,0
user0488,2023-06-04,11,268.7,1
user0178,2023-08-13,12,277.1,1
user0760,2023-12-24,22,339.0,1
user0487,2024-04-07,15,201.8,0
user0077,2023-04-16,21,226.5,0
user0009,2023-10-01,16,290.7,1
user0614,2023-04-23,14,124.9,0
user0356,2023-02-12,11,157.4,0
user0092,2024-05-12,11,245.8,0
user0151,2023-11-12,14,258.9,1
user0653,2023-05-28,22,153.8,0
user0586,2024-04-14,15,364.0,0
user0786,2023-11-26,14,247.5,0
user0643,2024-03-31,12,265.9,0
user0624,2023-12-31,15,124.4,0
user0118,2024-03-10,15,320.0,0
user0297,2023-02-12,21,200.5,0
user0055,2023-05-28,16,371.4,3
user0363,2023-03-05,10,261.0,1
user0244,2024-03-31,11,276.7,0
user0514,2023-07-23,20,326.0,2
user0087,2023-12-17,11,107.5,0
user0750,2023-11-12,18,351.9,2
user0260,2023-01-29,17,287.2,1
user0723,2024-01-14,13,340.0,1
user0225,2024-04-07,11,237.8,0
user0532,2023-02-05,10,177.4,1
user0602,2024-01-21,16,165.3,0
user0222,2023-04-16,13,200.9,0
user0176,2023-05-21,16,352.2,1
user0295,2024-05-12,16,213.5,1
user0539,2023-02-26,17,364.0,2
user0565,2024-06-23,24,264.3,0
user0310,2024-01-14,20,365.5,1
user0714,2024-04-07,16,288.8,1
user0724,2023-04-16,18,143.2,0
user0772,2023-01-15,23,336.5,3
user0696,2024-04-21,11,147.0,0
user0443,2024-01-14,14,239.4,0
user0427,2024-02-18,9,296.8,0
user0073,2023-12-03,14,183.3,3
user0031,2024-03-17,16,368.3,2
user0556,2023-12-17,11,278.6,0
user0780,2023-01-29,24,339.2,1
user0538,2023-02-19,15,378.7,4
user0614,2023-03-05,21,253.1,0
user0205,2024-01-14,14,388.2,1
user0717,2023-01-29,15,268.9,0
user0360,2024-05-12,16,269.3,0
user0093,2024-03-24,14,384.0,0
user0769,2024-01-21,21,211.3,1
user0689,2023-04-23,14,351.3,1
user0483,2023-08-20,14,181.9,1
user0611,2023-03-19,14,265.2,1
user0261,2023-11-05,8,261.4,0
user0571,2023-08-27,11,373.5,1
user0637,2023-09-10,16,110.4,0
user0241,2024-02-11,18,219.9,0
user0471,2023-04-02,20,184.2,0
user0371,2023-07-02,15,383.7,2
user0438,2023-01-01,17,327.7,1
user0748,2023-01-29,17,257.2,3
user0316,2024-06-09,17,271.1,0
user0163,2023-12-03,12,445.3,2
user0537,2023-12-31,14,210.7,1
user0417,2023-05-14,19,267.6,0
user0247,2024-04-28,16,278.5,1
user0602,2024-06-09,16,252.8,1
user0305,2023-02-05,14,125.4,0
user0124,2023-10-22,20,277.5,0
user0473,2023-10-08,12,226.5,0
user0412,2024-06-30,16,255.4,0
user0429,2023-11-05,14,277.2,0
user0735,2024-03-17,13,327.5,2
user0467,2023-01-29,15,170.6,0
user0112,2023-03-12,19,425.4,0
user0357,2023-12-03,13,421.0,1
user0206,2023-03-19,15,331.1,0
user0318,2023-11-19,14,292.9,1
user0060,2024-05-19,23,236.2,1
user0367,2023-03-26,12,408.1,2
user0522,2024-03-03,13,380.3,0
user0127,2023-06-11,18,144.7,0
user0686,2024-06-09,15,463.7,0
user0446,2024-03-03,13,259.8,1
user0617,2024-02-11,15,267.8,0
user0719,2024-02-11,16,405.0,2
user0739,2023-12-17,11,165.6,0
user0408,2024-06-09,15,196.5,0
user0195,2023-03-19,8,282.3,1
user0173,2024-04-07,15,224.4,1
user0207,2023-02-19,15,339.0,3
user0102,2023-12-17,14,302.4,0
user0456,2023-10-15,18,249.7,1
user0192,2023-06-18,11,454.5,1
user0056,2024-04-07,14,315.5,1
user0160,2023-07-16,14,81.5,0
user0349,2023-07-09,13,372.6,1
user0263,2024-04-21,22,145.5,0
user0139,2023-09-17,16,314.3,2
user0726,2023-07-30,10,339.4,1
user0195,2023-05-21,12,386.8,2
user0300,2023-06-11,14,356.7,1
user0679,2024-03-24,15,176.2,0
user0191,2023-11-05,10,258.7,0
user0148,2024-06-16,13,433.8,3
user0785,2024-01-07,16,197.4,0
user0328,2023-07-16,17,407.9,2
